prefid,pref_id,area_sqm,pop1393,pop1580,pop1630,pop1680,pop1776,pop1820,pop1851,pop1880,pop1910,x_longitude,y_latitude,disttreaty1897,genalogy1896_prefmatch,pop1920,distshort3,coa_dist2,rvr_dist2,provcapital,east3,year5,privatebanks3y5
S04P10,48,6037.6,231.126,531.135,663.476,815.375,272,302,336,371,411,112.378,24.7797,180.122,3,548.87,384.7794,229.2757,166.766,0,1,,0
S04P11,49,9567.55,97,306,416.036,514,830,1034,1207,1395,1620,109.19,21.6701,0,1,1278.42,820.0816,23.8378,300.9097,0,1,0,0
S04P11,49,9567.55,97,306,416.036,514,830,1034,1207,1395,1620,109.19,21.6701,0,1,1278.42,820.0816,23.8378,300.9097,0,1,1,0
S04P11,49,9567.55,97,306,416.036,514,830,1034,1207,1395,1620,109.19,21.6701,0,1,1278.42,820.0816,23.8378,300.9097,0,1,2,0
S04P11,49,9567.55,97,306,416.036,514,830,1034,1207,1395,1620,109.19,21.6701,0,1,1278.42,820.0816,23.8378,300.9097,0,1,3,0
S04P11,49,9567.55,97,306,416.036,514,830,1034,1207,1395,1620,109.19,21.6701,0,1,1278.42,820.0816,23.8378,300.9097,0,1,4,0.2
S04P11,49,9567.55,97,306,416.036,514,830,1034,1207,1395,1620,109.19,21.6701,0,1,1278.42,820.0816,23.8378,300.9097,0,1,5,0.6
S04P11,49,9567.55,97,306,416.036,514,830,1034,1207,1395,1620,109.19,21.6701,0,1,1278.42,820.0816,23.8378,300.9097,0,1,6,0
S04P11,49,9567.55,97,306,416.036,514,830,1034,1207,1395,1620,109.19,21.6701,0,1,1278.42,820.0816,23.8378,300.9097,0,1,7,0
S04P11,49,9567.55,97,306,416.036,514,830,1034,1207,1395,1620,109.19,21.6701,0,1,1278.42,820.0816,23.8378,300.9097,0,1,8,0.4
S04P11,49,9567.55,97,306,416.036,514,830,1034,1207,1395,1620,109.19,21.6701,0,1,1278.42,820.0816,23.8378,300.9097,0,1,,1
S03P09,33,50641,111.613,453.96,651.943,846.328,1347.74,1503.69,1624.89,458.72,716.53,102.635,37.9269,410.33,16,661.109,1446.906,1296.729,935.0365,0,0,0,0
S03P09,33,50641,111.613,453.96,651.943,846.328,1347.74,1503.69,1624.89,458.72,716.53,102.635,37.9269,410.33,16,661.109,1446.906,1296.729,935.0365,0,0,1,0
S03P09,33,50641,111.613,453.96,651.943,846.328,1347.74,1503.69,1624.89,458.72,716.53,102.635,37.9269,410.33,16,661.109,1446.906,1296.729,935.0365,0,0,2,0
S03P09,33,50641,111.613,453.96,651.943,846.328,1347.74,1503.69,1624.89,458.72,716.53,102.635,37.9269,410.33,16,661.109,1446.906,1296.729,935.0365,0,0,3,0
S03P09,33,50641,111.613,453.96,651.943,846.328,1347.74,1503.69,1624.89,458.72,716.53,102.635,37.9269,410.33,16,661.109,1446.906,1296.729,935.0365,0,0,4,0
S03P09,33,50641,111.613,453.96,651.943,846.328,1347.74,1503.69,1624.89,458.72,716.53,102.635,37.9269,410.33,16,661.109,1446.906,1296.729,935.0365,0,0,5,0
S03P09,33,50641,111.613,453.96,651.943,846.328,1347.74,1503.69,1624.89,458.72,716.53,102.635,37.9269,410.33,16,661.109,1446.906,1296.729,935.0365,0,0,6,0
S03P09,33,50641,111.613,453.96,651.943,846.328,1347.74,1503.69,1624.89,458.72,716.53,102.635,37.9269,410.33,16,661.109,1446.906,1296.729,935.0365,0,0,7,0
S03P09,33,50641,111.613,453.96,651.943,846.328,1347.74,1503.69,1624.89,458.72,716.53,102.635,37.9269,410.33,16,661.109,1446.906,1296.729,935.0365,0,0,8,0
S03P09,33,50641,111.613,453.96,651.943,846.328,1347.74,1503.69,1624.89,458.72,716.53,102.635,37.9269,410.33,16,661.109,1446.906,1296.729,935.0365,0,0,,0
S13P08,175,5896.82,84.2652,171.266,207.029,115.407,186.547,222.558,251.347,92.6947,138.116,113.368,37.0743,405.282,0,311.969,852.7358,404.7097,278.6455,0,1,0,0
S13P08,175,5896.82,84.2652,171.266,207.029,115.407,186.547,222.558,251.347,92.6947,138.116,113.368,37.0743,405.282,0,311.969,852.7358,404.7097,278.6455,0,1,1,0
S13P08,175,5896.82,84.2652,171.266,207.029,115.407,186.547,222.558,251.347,92.6947,138.116,113.368,37.0743,405.282,0,311.969,852.7358,404.7097,278.6455,0,1,2,0
S13P08,175,5896.82,84.2652,171.266,207.029,115.407,186.547,222.558,251.347,92.6947,138.116,113.368,37.0743,405.282,0,311.969,852.7358,404.7097,278.6455,0,1,3,0
S13P08,175,5896.82,84.2652,171.266,207.029,115.407,186.547,222.558,251.347,92.6947,138.116,113.368,37.0743,405.282,0,311.969,852.7358,404.7097,278.6455,0,1,4,0
S13P08,175,5896.82,84.2652,171.266,207.029,115.407,186.547,222.558,251.347,92.6947,138.116,113.368,37.0743,405.282,0,311.969,852.7358,404.7097,278.6455,0,1,5,0
S13P08,175,5896.82,84.2652,171.266,207.029,115.407,186.547,222.558,251.347,92.6947,138.116,113.368,37.0743,405.282,0,311.969,852.7358,404.7097,278.6455,0,1,6,0
S13P08,175,5896.82,84.2652,171.266,207.029,115.407,186.547,222.558,251.347,92.6947,138.116,113.368,37.0743,405.282,0,311.969,852.7358,404.7097,278.6455,0,1,7,0
S13P08,175,5896.82,84.2652,171.266,207.029,115.407,186.547,222.558,251.347,92.6947,138.116,113.368,37.0743,405.282,0,311.969,852.7358,404.7097,278.6455,0,1,8,0
S13P08,175,5896.82,84.2652,171.266,207.029,115.407,186.547,222.558,251.347,92.6947,138.116,113.368,37.0743,405.282,0,311.969,852.7358,404.7097,278.6455,0,1,,0
S16P10,236,22144.4,60.2895,184.218,248.345,334.818,817.106,1063.18,1267.13,1311.55,1149.43,102.822,23.6246,0,2,712.061,1135.315,565.606,636.8135,0,0,0,0
S16P10,236,22144.4,60.2895,184.218,248.345,334.818,817.106,1063.18,1267.13,1311.55,1149.43,102.822,23.6246,0,2,712.061,1135.315,565.606,636.8135,0,0,1,0
S16P10,236,22144.4,60.2895,184.218,248.345,334.818,817.106,1063.18,1267.13,1311.55,1149.43,102.822,23.6246,0,2,712.061,1135.315,565.606,636.8135,0,0,2,0
S16P10,236,22144.4,60.2895,184.218,248.345,334.818,817.106,1063.18,1267.13,1311.55,1149.43,102.822,23.6246,0,2,712.061,1135.315,565.606,636.8135,0,0,3,0
S16P10,236,22144.4,60.2895,184.218,248.345,334.818,817.106,1063.18,1267.13,1311.55,1149.43,102.822,23.6246,0,2,712.061,1135.315,565.606,636.8135,0,0,4,0.2
S16P10,236,22144.4,60.2895,184.218,248.345,334.818,817.106,1063.18,1267.13,1311.55,1149.43,102.822,23.6246,0,2,712.061,1135.315,565.606,636.8135,0,0,5,3.6
S16P10,236,22144.4,60.2895,184.218,248.345,334.818,817.106,1063.18,1267.13,1311.55,1149.43,102.822,23.6246,0,2,712.061,1135.315,565.606,636.8135,0,0,6,6.2
S16P10,236,22144.4,60.2895,184.218,248.345,334.818,817.106,1063.18,1267.13,1311.55,1149.43,102.822,23.6246,0,2,712.061,1135.315,565.606,636.8135,0,0,7,4.6
S16P10,236,22144.4,60.2895,184.218,248.345,334.818,817.106,1063.18,1267.13,1311.55,1149.43,102.822,23.6246,0,2,712.061,1135.315,565.606,636.8135,0,0,8,2
S16P10,236,22144.4,60.2895,184.218,248.345,334.818,817.106,1063.18,1267.13,1311.55,1149.43,102.822,23.6246,0,2,712.061,1135.315,565.606,636.8135,0,0,,2
S11P07,147,5669.72,584.674,1102.99,1306.99,863.609,1155.21,1260.72,1392.71,580.596,634.135,115.399,28.0156,198.199,13,745.695,198.1986,442.7531,103.2344,0,1,0,0
S11P07,147,5669.72,584.674,1102.99,1306.99,863.609,1155.21,1260.72,1392.71,580.596,634.135,115.399,28.0156,198.199,13,745.695,198.1986,442.7531,103.2344,0,1,1,0
S11P07,147,5669.72,584.674,1102.99,1306.99,863.609,1155.21,1260.72,1392.71,580.596,634.135,115.399,28.0156,198.199,13,745.695,198.1986,442.7531,103.2344,0,1,2,0
S11P07,147,5669.72,584.674,1102.99,1306.99,863.609,1155.21,1260.72,1392.71,580.596,634.135,115.399,28.0156,198.199,13,745.695,198.1986,442.7531,103.2344,0,1,3,0
S11P07,147,5669.72,584.674,1102.99,1306.99,863.609,1155.21,1260.72,1392.71,580.596,634.135,115.399,28.0156,198.199,13,745.695,198.1986,442.7531,103.2344,0,1,4,1
S11P07,147,5669.72,584.674,1102.99,1306.99,863.609,1155.21,1260.72,1392.71,580.596,634.135,115.399,28.0156,198.199,13,745.695,198.1986,442.7531,103.2344,0,1,5,1
S11P07,147,5669.72,584.674,1102.99,1306.99,863.609,1155.21,1260.72,1392.71,580.596,634.135,115.399,28.0156,198.199,13,745.695,198.1986,442.7531,103.2344,0,1,6,1.4
S11P07,147,5669.72,584.674,1102.99,1306.99,863.609,1155.21,1260.72,1392.71,580.596,634.135,115.399,28.0156,198.199,13,745.695,198.1986,442.7531,103.2344,0,1,7,2
S11P07,147,5669.72,584.674,1102.99,1306.99,863.609,1155.21,1260.72,1392.71,580.596,634.135,115.399,28.0156,198.199,13,745.695,198.1986,442.7531,103.2344,0,1,8,2.6
S11P07,147,5669.72,584.674,1102.99,1306.99,863.609,1155.21,1260.72,1392.71,580.596,634.135,115.399,28.0156,198.199,13,745.695,198.1986,442.7531,103.2344,0,1,,5
S12P08,162,2518.66,39.8014,208.207,278.052,474.456,994.15,1148.82,1103.5,1066.63,1134.03,115.702,36.8462,286.078,0,631.854,792.576,227.6359,110.997,0,1,0,0
S12P08,162,2518.66,39.8014,208.207,278.052,474.456,994.15,1148.82,1103.5,1066.63,1134.03,115.702,36.8462,286.078,0,631.854,792.576,227.6359,110.997,0,1,1,0
S12P08,162,2518.66,39.8014,208.207,278.052,474.456,994.15,1148.82,1103.5,1066.63,1134.03,115.702,36.8462,286.078,0,631.854,792.576,227.6359,110.997,0,1,2,0
S12P08,162,2518.66,39.8014,208.207,278.052,474.456,994.15,1148.82,1103.5,1066.63,1134.03,115.702,36.8462,286.078,0,631.854,792.576,227.6359,110.997,0,1,3,0
S12P08,162,2518.66,39.8014,208.207,278.052,474.456,994.15,1148.82,1103.5,1066.63,1134.03,115.702,36.8462,286.078,0,631.854,792.576,227.6359,110.997,0,1,4,0.4
S12P08,162,2518.66,39.8014,208.207,278.052,474.456,994.15,1148.82,1103.5,1066.63,1134.03,115.702,36.8462,286.078,0,631.854,792.576,227.6359,110.997,0,1,5,1
S12P08,162,2518.66,39.8014,208.207,278.052,474.456,994.15,1148.82,1103.5,1066.63,1134.03,115.702,36.8462,286.078,0,631.854,792.576,227.6359,110.997,0,1,6,0.4
S12P08,162,2518.66,39.8014,208.207,278.052,474.456,994.15,1148.82,1103.5,1066.63,1134.03,115.702,36.8462,286.078,0,631.854,792.576,227.6359,110.997,0,1,7,0
S12P08,162,2518.66,39.8014,208.207,278.052,474.456,994.15,1148.82,1103.5,1066.63,1134.03,115.702,36.8462,286.078,0,631.854,792.576,227.6359,110.997,0,1,8,1.8
S12P08,162,2518.66,39.8014,208.207,278.052,474.456,994.15,1148.82,1103.5,1066.63,1134.03,115.702,36.8462,286.078,0,631.854,792.576,227.6359,110.997,0,1,,3
S05P04,60,22171.3,203.658,431.228,528.378,432.004,725.823,938.777,1125.42,1333.52,1589.57,109.404,24.31,214.123,3,1359.764,560.2203,318.1076,265.0955,0,0,0,0
S05P04,60,22171.3,203.658,431.228,528.378,432.004,725.823,938.777,1125.42,1333.52,1589.57,109.404,24.31,214.123,3,1359.764,560.2203,318.1076,265.0955,0,0,1,0
S05P04,60,22171.3,203.658,431.228,528.378,432.004,725.823,938.777,1125.42,1333.52,1589.57,109.404,24.31,214.123,3,1359.764,560.2203,318.1076,265.0955,0,0,2,0
S05P04,60,22171.3,203.658,431.228,528.378,432.004,725.823,938.777,1125.42,1333.52,1589.57,109.404,24.31,214.123,3,1359.764,560.2203,318.1076,265.0955,0,0,3,0
S05P04,60,22171.3,203.658,431.228,528.378,432.004,725.823,938.777,1125.42,1333.52,1589.57,109.404,24.31,214.123,3,1359.764,560.2203,318.1076,265.0955,0,0,4,0
S05P04,60,22171.3,203.658,431.228,528.378,432.004,725.823,938.777,1125.42,1333.52,1589.57,109.404,24.31,214.123,3,1359.764,560.2203,318.1076,265.0955,0,0,5,0
S05P04,60,22171.3,203.658,431.228,528.378,432.004,725.823,938.777,1125.42,1333.52,1589.57,109.404,24.31,214.123,3,1359.764,560.2203,318.1076,265.0955,0,0,6,0
S05P04,60,22171.3,203.658,431.228,528.378,432.004,725.823,938.777,1125.42,1333.52,1589.57,109.404,24.31,214.123,3,1359.764,560.2203,318.1076,265.0955,0,0,7,0
S05P04,60,22171.3,203.658,431.228,528.378,432.004,725.823,938.777,1125.42,1333.52,1589.57,109.404,24.31,214.123,3,1359.764,560.2203,318.1076,265.0955,0,0,8,2.6
S05P04,60,22171.3,203.658,431.228,528.378,432.004,725.823,938.777,1125.42,1333.52,1589.57,109.404,24.31,214.123,3,1359.764,560.2203,318.1076,265.0955,0,0,,4
S01P08,8,9903.08,182.871,519.599,686.96,887.625,1151,1433,1682,1113,1297,116.494,31.7546,189.584,9,910.929,231.1386,436.0903,122.1048,0,1,0,0
S01P08,8,9903.08,182.871,519.599,686.96,887.625,1151,1433,1682,1113,1297,116.494,31.7546,189.584,9,910.929,231.1386,436.0903,122.1048,0,1,1,0
S01P08,8,9903.08,182.871,519.599,686.96,887.625,1151,1433,1682,1113,1297,116.494,31.7546,189.584,9,910.929,231.1386,436.0903,122.1048,0,1,2,0
S01P08,8,9903.08,182.871,519.599,686.96,887.625,1151,1433,1682,1113,1297,116.494,31.7546,189.584,9,910.929,231.1386,436.0903,122.1048,0,1,3,0
S01P08,8,9903.08,182.871,519.599,686.96,887.625,1151,1433,1682,1113,1297,116.494,31.7546,189.584,9,910.929,231.1386,436.0903,122.1048,0,1,4,0
S01P08,8,9903.08,182.871,519.599,686.96,887.625,1151,1433,1682,1113,1297,116.494,31.7546,189.584,9,910.929,231.1386,436.0903,122.1048,0,1,5,0.6
S01P08,8,9903.08,182.871,519.599,686.96,887.625,1151,1433,1682,1113,1297,116.494,31.7546,189.584,9,910.929,231.1386,436.0903,122.1048,0,1,6,2
S01P08,8,9903.08,182.871,519.599,686.96,887.625,1151,1433,1682,1113,1297,116.494,31.7546,189.584,9,910.929,231.1386,436.0903,122.1048,0,1,7,0.6
S01P08,8,9903.08,182.871,519.599,686.96,887.625,1151,1433,1682,1113,1297,116.494,31.7546,189.584,9,910.929,231.1386,436.0903,122.1048,0,1,8,0.6
S01P08,8,9903.08,182.871,519.599,686.96,887.625,1151,1433,1682,1113,1297,116.494,31.7546,189.584,9,910.929,231.1386,436.0903,122.1048,0,1,,2
S15P09,207,13419.3,43.6433,87.2956,105.754,32.5028,302.581,413.49,521.462,648.529,816.338,104.528,32.4119,371.329,0,746.765,936.2952,1219.442,355.6166,0,0,0,0
S15P09,207,13419.3,43.6433,87.2956,105.754,32.5028,302.581,413.49,521.462,648.529,816.338,104.528,32.4119,371.329,0,746.765,936.2952,1219.442,355.6166,0,0,1,0
S15P09,207,13419.3,43.6433,87.2956,105.754,32.5028,302.581,413.49,521.462,648.529,816.338,104.528,32.4119,371.329,0,746.765,936.2952,1219.442,355.6166,0,0,2,0
S15P09,207,13419.3,43.6433,87.2956,105.754,32.5028,302.581,413.49,521.462,648.529,816.338,104.528,32.4119,371.329,0,746.765,936.2952,1219.442,355.6166,0,0,3,0
S15P09,207,13419.3,43.6433,87.2956,105.754,32.5028,302.581,413.49,521.462,648.529,816.338,104.528,32.4119,371.329,0,746.765,936.2952,1219.442,355.6166,0,0,4,0
S15P09,207,13419.3,43.6433,87.2956,105.754,32.5028,302.581,413.49,521.462,648.529,816.338,104.528,32.4119,371.329,0,746.765,936.2952,1219.442,355.6166,0,0,5,0
S15P09,207,13419.3,43.6433,87.2956,105.754,32.5028,302.581,413.49,521.462,648.529,816.338,104.528,32.4119,371.329,0,746.765,936.2952,1219.442,355.6166,0,0,6,0
S15P09,207,13419.3,43.6433,87.2956,105.754,32.5028,302.581,413.49,521.462,648.529,816.338,104.528,32.4119,371.329,0,746.765,936.2952,1219.442,355.6166,0,0,7,0
S15P09,207,13419.3,43.6433,87.2956,105.754,32.5028,302.581,413.49,521.462,648.529,816.338,104.528,32.4119,371.329,0,746.765,936.2952,1219.442,355.6166,0,0,8,0
S15P09,207,13419.3,43.6433,87.2956,105.754,32.5028,302.581,413.49,521.462,648.529,816.338,104.528,32.4119,371.329,0,746.765,936.2952,1219.442,355.6166,0,0,,0
S02P04,17,5920.71,151.679,422.97,556.412,410.464,283,332,370,224,228,117.029,25.1037,158.751,5,323.492,251.0366,105.0381,354.1313,0,1,0,0
S02P04,17,5920.71,151.679,422.97,556.412,410.464,283,332,370,224,228,117.029,25.1037,158.751,5,323.492,251.0366,105.0381,354.1313,0,1,1,0
S02P04,17,5920.71,151.679,422.97,556.412,410.464,283,332,370,224,228,117.029,25.1037,158.751,5,323.492,251.0366,105.0381,354.1313,0,1,2,0
S02P04,17,5920.71,151.679,422.97,556.412,410.464,283,332,370,224,228,117.029,25.1037,158.751,5,323.492,251.0366,105.0381,354.1313,0,1,3,0
S02P04,17,5920.71,151.679,422.97,556.412,410.464,283,332,370,224,228,117.029,25.1037,158.751,5,323.492,251.0366,105.0381,354.1313,0,1,4,0
S02P04,17,5920.71,151.679,422.97,556.412,410.464,283,332,370,224,228,117.029,25.1037,158.751,5,323.492,251.0366,105.0381,354.1313,0,1,5,0
S02P04,17,5920.71,151.679,422.97,556.412,410.464,283,332,370,224,228,117.029,25.1037,158.751,5,323.492,251.0366,105.0381,354.1313,0,1,6,0
S02P04,17,5920.71,151.679,422.97,556.412,410.464,283,332,370,224,228,117.029,25.1037,158.751,5,323.492,251.0366,105.0381,354.1313,0,1,7,0
S02P04,17,5920.71,151.679,422.97,556.412,410.464,283,332,370,224,228,117.029,25.1037,158.751,5,323.492,251.0366,105.0381,354.1313,0,1,8,0
S02P04,17,5920.71,151.679,422.97,556.412,410.464,283,332,370,224,228,117.029,25.1037,158.751,5,323.492,251.0366,105.0381,354.1313,0,1,,0
S01P09,9,14451.2,281.129,798.787,1056.07,1364.56,2849,3548,4165,3472,3622,117.276,31.8645,119.225,55,2902.925,268.2014,334.6755,61.20156,0,1,0,0
S01P09,9,14451.2,281.129,798.787,1056.07,1364.56,2849,3548,4165,3472,3622,117.276,31.8645,119.225,55,2902.925,268.2014,334.6755,61.20156,0,1,1,0
S01P09,9,14451.2,281.129,798.787,1056.07,1364.56,2849,3548,4165,3472,3622,117.276,31.8645,119.225,55,2902.925,268.2014,334.6755,61.20156,0,1,2,0
S01P09,9,14451.2,281.129,798.787,1056.07,1364.56,2849,3548,4165,3472,3622,117.276,31.8645,119.225,55,2902.925,268.2014,334.6755,61.20156,0,1,3,0
S01P09,9,14451.2,281.129,798.787,1056.07,1364.56,2849,3548,4165,3472,3622,117.276,31.8645,119.225,55,2902.925,268.2014,334.6755,61.20156,0,1,4,0
S01P09,9,14451.2,281.129,798.787,1056.07,1364.56,2849,3548,4165,3472,3622,117.276,31.8645,119.225,55,2902.925,268.2014,334.6755,61.20156,0,1,5,1
S01P09,9,14451.2,281.129,798.787,1056.07,1364.56,2849,3548,4165,3472,3622,117.276,31.8645,119.225,55,2902.925,268.2014,334.6755,61.20156,0,1,6,1
S01P09,9,14451.2,281.129,798.787,1056.07,1364.56,2849,3548,4165,3472,3622,117.276,31.8645,119.225,55,2902.925,268.2014,334.6755,61.20156,0,1,7,1.4
S01P09,9,14451.2,281.129,798.787,1056.07,1364.56,2849,3548,4165,3472,3622,117.276,31.8645,119.225,55,2902.925,268.2014,334.6755,61.20156,0,1,8,2
S01P09,9,14451.2,281.129,798.787,1056.07,1364.56,2849,3548,4165,3472,3622,117.276,31.8645,119.225,55,2902.925,268.2014,334.6755,61.20156,0,1,,4
S13P09,176,8985.38,613.852,1249.54,1511.28,467.693,755.158,901.034,1019.97,778.911,927.034,113.103,36.1835,486.842,0,922.393,767.0165,459.8564,267.0234,0,1,0,0
S13P09,176,8985.38,613.852,1249.54,1511.28,467.693,755.158,901.034,1019.97,778.911,927.034,113.103,36.1835,486.842,0,922.393,767.0165,459.8564,267.0234,0,1,1,0
S13P09,176,8985.38,613.852,1249.54,1511.28,467.693,755.158,901.034,1019.97,778.911,927.034,113.103,36.1835,486.842,0,922.393,767.0165,459.8564,267.0234,0,1,2,0
S13P09,176,8985.38,613.852,1249.54,1511.28,467.693,755.158,901.034,1019.97,778.911,927.034,113.103,36.1835,486.842,0,922.393,767.0165,459.8564,267.0234,0,1,3,0
S13P09,176,8985.38,613.852,1249.54,1511.28,467.693,755.158,901.034,1019.97,778.911,927.034,113.103,36.1835,486.842,0,922.393,767.0165,459.8564,267.0234,0,1,4,0
S13P09,176,8985.38,613.852,1249.54,1511.28,467.693,755.158,901.034,1019.97,778.911,927.034,113.103,36.1835,486.842,0,922.393,767.0165,459.8564,267.0234,0,1,5,0.4
S13P09,176,8985.38,613.852,1249.54,1511.28,467.693,755.158,901.034,1019.97,778.911,927.034,113.103,36.1835,486.842,0,922.393,767.0165,459.8564,267.0234,0,1,6,1
S13P09,176,8985.38,613.852,1249.54,1511.28,467.693,755.158,901.034,1019.97,778.911,927.034,113.103,36.1835,486.842,0,922.393,767.0165,459.8564,267.0234,0,1,7,1
S13P09,176,8985.38,613.852,1249.54,1511.28,467.693,755.158,901.034,1019.97,778.911,927.034,113.103,36.1835,486.842,0,922.393,767.0165,459.8564,267.0234,0,1,8,1
S13P09,176,8985.38,613.852,1249.54,1511.28,467.693,755.158,901.034,1019.97,778.911,927.034,113.103,36.1835,486.842,0,922.393,767.0165,459.8564,267.0234,0,1,,1
S04P12,50,6917.87,102.22,221.023,279.071,356.997,491,571,639,711,793,111.57,22.7669,84.4155,4,1371.31,620.2234,109.9851,36.27853,0,1,0,0
S04P12,50,6917.87,102.22,221.023,279.071,356.997,491,571,639,711,793,111.57,22.7669,84.4155,4,1371.31,620.2234,109.9851,36.27853,0,1,1,0
S04P12,50,6917.87,102.22,221.023,279.071,356.997,491,571,639,711,793,111.57,22.7669,84.4155,4,1371.31,620.2234,109.9851,36.27853,0,1,2,0
S04P12,50,6917.87,102.22,221.023,279.071,356.997,491,571,639,711,793,111.57,22.7669,84.4155,4,1371.31,620.2234,109.9851,36.27853,0,1,3,0
S04P12,50,6917.87,102.22,221.023,279.071,356.997,491,571,639,711,793,111.57,22.7669,84.4155,4,1371.31,620.2234,109.9851,36.27853,0,1,4,0
S04P12,50,6917.87,102.22,221.023,279.071,356.997,491,571,639,711,793,111.57,22.7669,84.4155,4,1371.31,620.2234,109.9851,36.27853,0,1,5,0
S04P12,50,6917.87,102.22,221.023,279.071,356.997,491,571,639,711,793,111.57,22.7669,84.4155,4,1371.31,620.2234,109.9851,36.27853,0,1,6,0
S04P12,50,6917.87,102.22,221.023,279.071,356.997,491,571,639,711,793,111.57,22.7669,84.4155,4,1371.31,620.2234,109.9851,36.27853,0,1,7,0
S04P12,50,6917.87,102.22,221.023,279.071,356.997,491,571,639,711,793,111.57,22.7669,84.4155,4,1371.31,620.2234,109.9851,36.27853,0,1,8,0
S04P12,50,6917.87,102.22,221.023,279.071,356.997,491,571,639,711,793,111.57,22.7669,84.4155,4,1371.31,620.2234,109.9851,36.27853,0,1,,0
S15P11,209,11465.1,98.0206,268.034,351.12,19.902,123.757,156.751,181.044,207.663,240.525,103.852,31.6876,350.545,0,65.453,960.7044,1198.618,348.1342,0,0,0,0
S15P11,209,11465.1,98.0206,268.034,351.12,19.902,123.757,156.751,181.044,207.663,240.525,103.852,31.6876,350.545,0,65.453,960.7044,1198.618,348.1342,0,0,1,0
S15P11,209,11465.1,98.0206,268.034,351.12,19.902,123.757,156.751,181.044,207.663,240.525,103.852,31.6876,350.545,0,65.453,960.7044,1198.618,348.1342,0,0,2,0
S15P11,209,11465.1,98.0206,268.034,351.12,19.902,123.757,156.751,181.044,207.663,240.525,103.852,31.6876,350.545,0,65.453,960.7044,1198.618,348.1342,0,0,3,0
S15P11,209,11465.1,98.0206,268.034,351.12,19.902,123.757,156.751,181.044,207.663,240.525,103.852,31.6876,350.545,0,65.453,960.7044,1198.618,348.1342,0,0,4,0
S15P11,209,11465.1,98.0206,268.034,351.12,19.902,123.757,156.751,181.044,207.663,240.525,103.852,31.6876,350.545,0,65.453,960.7044,1198.618,348.1342,0,0,5,0
S15P11,209,11465.1,98.0206,268.034,351.12,19.902,123.757,156.751,181.044,207.663,240.525,103.852,31.6876,350.545,0,65.453,960.7044,1198.618,348.1342,0,0,6,0
S15P11,209,11465.1,98.0206,268.034,351.12,19.902,123.757,156.751,181.044,207.663,240.525,103.852,31.6876,350.545,0,65.453,960.7044,1198.618,348.1342,0,0,7,0
S15P11,209,11465.1,98.0206,268.034,351.12,19.902,123.757,156.751,181.044,207.663,240.525,103.852,31.6876,350.545,0,65.453,960.7044,1198.618,348.1342,0,0,8,0
S15P11,209,11465.1,98.0206,268.034,351.12,19.902,123.757,156.751,181.044,207.663,240.525,103.852,31.6876,350.545,0,65.453,960.7044,1198.618,348.1342,0,0,,0
S15P13,211,2823.04,46.8941,126.458,164.872,8.6412,367.273,496.591,603.909,726.591,883.432,103.83,30.0491,268.501,2,905.768,911.8473,1014.63,162.7223,0,0,0,0
S15P13,211,2823.04,46.8941,126.458,164.872,8.6412,367.273,496.591,603.909,726.591,883.432,103.83,30.0491,268.501,2,905.768,911.8473,1014.63,162.7223,0,0,1,0
S15P13,211,2823.04,46.8941,126.458,164.872,8.6412,367.273,496.591,603.909,726.591,883.432,103.83,30.0491,268.501,2,905.768,911.8473,1014.63,162.7223,0,0,2,0
S15P13,211,2823.04,46.8941,126.458,164.872,8.6412,367.273,496.591,603.909,726.591,883.432,103.83,30.0491,268.501,2,905.768,911.8473,1014.63,162.7223,0,0,3,0
S15P13,211,2823.04,46.8941,126.458,164.872,8.6412,367.273,496.591,603.909,726.591,883.432,103.83,30.0491,268.501,2,905.768,911.8473,1014.63,162.7223,0,0,4,0
S15P13,211,2823.04,46.8941,126.458,164.872,8.6412,367.273,496.591,603.909,726.591,883.432,103.83,30.0491,268.501,2,905.768,911.8473,1014.63,162.7223,0,0,5,0
S15P13,211,2823.04,46.8941,126.458,164.872,8.6412,367.273,496.591,603.909,726.591,883.432,103.83,30.0491,268.501,2,905.768,911.8473,1014.63,162.7223,0,0,6,0
S15P13,211,2823.04,46.8941,126.458,164.872,8.6412,367.273,496.591,603.909,726.591,883.432,103.83,30.0491,268.501,2,905.768,911.8473,1014.63,162.7223,0,0,7,0
S15P13,211,2823.04,46.8941,126.458,164.872,8.6412,367.273,496.591,603.909,726.591,883.432,103.83,30.0491,268.501,2,905.768,911.8473,1014.63,162.7223,0,0,8,0
S15P13,211,2823.04,46.8941,126.458,164.872,8.6412,367.273,496.591,603.909,726.591,883.432,103.83,30.0491,268.501,2,905.768,911.8473,1014.63,162.7223,0,0,,0
S16P11,237,5885.88,59.9679,129.618,160.701,199.991,262.914,318.344,362.624,308.161,360.742,100.309,25.23,251.632,0,249.342,1300.207,903.0176,616.3026,0,0,0,0
S16P11,237,5885.88,59.9679,129.618,160.701,199.991,262.914,318.344,362.624,308.161,360.742,100.309,25.23,251.632,0,249.342,1300.207,903.0176,616.3026,0,0,1,0
S16P11,237,5885.88,59.9679,129.618,160.701,199.991,262.914,318.344,362.624,308.161,360.742,100.309,25.23,251.632,0,249.342,1300.207,903.0176,616.3026,0,0,2,0
S16P11,237,5885.88,59.9679,129.618,160.701,199.991,262.914,318.344,362.624,308.161,360.742,100.309,25.23,251.632,0,249.342,1300.207,903.0176,616.3026,0,0,3,0
